filename,label
.\NatureConservancyCropped\test\ALB\img_04408_2.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_04391_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_01507_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04668_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07092_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06735_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_06893_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_06780_2.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_00262_1.jpg,OTHER
.\NatureConservancyCropped\train\OTHER\img_00226_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00201_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07652_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06503_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06748_1.jpg,BET
.\NatureConservancyCropped\train\DOL\img_01232_1.jpg,DOL
.\NatureConservancyCropped\train\SHARK\img_02094_1.jpg,SHARK
.\NatureConservancyCropped\train\OTHER\img_00589_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00561_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_02916_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_04306_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04801_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_04647_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_03554_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_07473_1.jpg,SHARK
.\NatureConservancyCropped\test\ALB\img_07895_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02591_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_06171_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_04472_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_00363_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02586_3.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_06332_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07057_4.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05777_1.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_04127_1.jpg,OTHER
.\NatureConservancyCropped\test\BET\img_00582_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07178_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_06555_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_03166_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00722_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05745_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02801_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02950_2.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_02529_1.jpg,DOL
.\NatureConservancyCropped\train\OTHER\img_02198_1.jpg,OTHER
.\NatureConservancyCropped\test\OTHER\img_01035_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_05179_3.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06268_1.jpg,BET
.\NatureConservancyCropped\test\BET\img_01632_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07377_1.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_03611_1.jpg,LAG
.\NatureConservancyCropped\train\YFT\img_02365_2.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_07901_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_04123_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_05283_1.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_03527_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_03662_2.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_07282_1.jpg,SHARK
.\NatureConservancyCropped\train\BET\img_00435_3.jpg,BET
.\NatureConservancyCropped\train\YFT\img_00738_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_06521_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00546_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01086_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00270_2.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_05446_2.jpg,DOL
.\NatureConservancyCropped\test\YFT\img_00152_1.jpg,YFT
.\NatureConservancyCropped\train\SHARK\img_06903_2.jpg,SHARK
.\NatureConservancyCropped\train\YFT\img_01938_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_03776_1.jpg,BET
.\NatureConservancyCropped\test\ALB\img_03548_2.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06318_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_03748_3.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_06410_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_07814_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07126_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_02647_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00090_4.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_06614_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_07479_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_01687_3.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00090_2.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_02474_1.jpg,DOL
.\NatureConservancyCropped\train\OTHER\img_07457_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_03514_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_06780_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04087_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07439_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03151_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_02498_6.jpg,BET
.\NatureConservancyCropped\test\LAG\img_00760_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_01265_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07911_4.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_07276_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_05728_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07232_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_04990_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_01593_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_04434_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_02967_2.jpg,BET
.\NatureConservancyCropped\train\LAG\img_05449_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_02227_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_06412_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04524_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05707_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_03389_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_05148_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_04221_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06184_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_06909_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_07399_1.jpg,OTHER
.\NatureConservancyCropped\train\OTHER\img_00063_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00191_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_02899_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07807_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_06000_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_06064_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01921_1.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_07142_2.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_01141_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02055_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_05369_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_00591_1.jpg,YFT
.\NatureConservancyCropped\train\SHARK\img_00560_1.jpg,SHARK
.\NatureConservancyCropped\train\OTHER\img_01866_1.jpg,OTHER
.\NatureConservancyCropped\test\OTHER\img_03548_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_02178_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04241_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_01511_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04755_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_00730_2.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_05721_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03251_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00633_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_06186_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00222_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07651_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_01530_2.jpg,BET
.\NatureConservancyCropped\test\YFT\img_02679_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_04853_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_04355_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07671_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_04535_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_07114_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_05603_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02038_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_07278_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_06808_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_00287_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_01675_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00885_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03636_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01199_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_01678_2.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_03400_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_03543_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_06132_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_05967_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_04552_2.jpg,ALB
.\NatureConservancyCropped\test\BET\img_01687_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_04516_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_02097_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_04238_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_06187_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07705_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01790_3.jpg,ALB
.\NatureConservancyCropped\train\BET\img_06862_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_03661_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_05735_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00130_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03666_3.jpg,ALB
.\NatureConservancyCropped\train\BET\img_06287_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07604_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06774_2.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_00821_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_00648_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_02259_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_05648_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_06189_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05713_3.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_03507_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_01160_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04258_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07686_4.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05036_2.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_07451_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00206_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01262_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06619_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04124_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_05425_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_06152_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_07448_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05348_2.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_04435_2.jpg,LAG
.\NatureConservancyCropped\test\ALB\img_05349_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_04425_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02645_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03730_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02609_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_06136_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_01618_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00312_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03208_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_02733_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_00639_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_06826_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00579_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01206_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_05792_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03411_1.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_07420_2.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_06421_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_02736_1.jpg,BET
.\NatureConservancyCropped\train\LAG\img_04741_2.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_01800_5.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07427_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_03670_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_04702_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_05222_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07038_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05815_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03282_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03644_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05637_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06900_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_04478_2.jpg,BET
.\NatureConservancyCropped\test\BET\img_07122_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02992_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_00374_3.jpg,BET
.\NatureConservancyCropped\train\BET\img_02358_1.jpg,BET
.\NatureConservancyCropped\test\LAG\img_03715_1.jpg,LAG
.\NatureConservancyCropped\test\ALB\img_03627_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03576_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00891_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02593_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04303_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07398_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05067_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00116_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_06607_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_02333_1.jpg,DOL
.\NatureConservancyCropped\test\YFT\img_05359_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_07663_2.jpg,BET
.\NatureConservancyCropped\test\YFT\img_05766_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04400_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01783_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_03584_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_02188_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07710_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06001_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_05492_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_01481_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01422_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04912_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03808_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05783_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07511_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05116_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00525_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_05740_2.jpg,BET
.\NatureConservancyCropped\train\SHARK\img_05887_1.jpg,SHARK
.\NatureConservancyCropped\train\YFT\img_01973_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07892_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00020_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04635_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_01413_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_04082_1.jpg,YFT
.\NatureConservancyCropped\train\LAG\img_04958_1.jpg,LAG
.\NatureConservancyCropped\train\BET\img_04463_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_01224_1.jpg,YFT
.\NatureConservancyCropped\train\SHARK\img_07857_1.jpg,SHARK
.\NatureConservancyCropped\test\ALB\img_00103_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07299_5.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00742_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03552_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03524_2.jpg,ALB
.\NatureConservancyCropped\train\BET\img_02016_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06720_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_02356_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_03076_1.jpg,OTHER
.\NatureConservancyCropped\test\OTHER\img_00133_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_04296_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_02726_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02437_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06648_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03524_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04630_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03480_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_02818_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_07340_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02134_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04040_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_04967_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_01021_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_02622_2.jpg,BET
.\NatureConservancyCropped\train\YFT\img_06988_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_07519_1.jpg,BET
.\NatureConservancyCropped\test\BET\img_04015_1.jpg,BET
.\NatureConservancyCropped\test\BET\img_03891_3.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02704_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07814_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04312_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_05141_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00029_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04583_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01129_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01804_2.jpg,ALB
.\NatureConservancyCropped\train\BET\img_03453_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00090_3.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_04129_2.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_01689_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02868_4.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02404_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00501_2.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_07530_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_07849_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03483_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01072_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07454_1.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_07678_1.jpg,LAG
.\NatureConservancyCropped\train\BET\img_02696_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_06672_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07225_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00233_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01077_2.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_07817_1.jpg,LAG
.\NatureConservancyCropped\test\ALB\img_00398_2.jpg,ALB
.\NatureConservancyCropped\test\BET\img_03471_3.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00996_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04008_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_03312_3.jpg,BET
.\NatureConservancyCropped\train\ALB\img_05725_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05523_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01278_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04336_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07789_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03094_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_05041_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_07547_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_01130_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04046_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02067_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02633_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_01235_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_00214_4.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05852_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00900_2.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02387_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01638_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02470_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06850_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00502_6.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_05546_1.jpg,OTHER
.\NatureConservancyCropped\train\OTHER\img_01418_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_05370_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_03064_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04802_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_06870_3.jpg,BET
.\NatureConservancyCropped\train\YFT\img_06452_4.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_01346_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_07405_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_04413_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00275_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01876_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04062_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01898_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07008_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_05571_1.jpg,DOL
.\NatureConservancyCropped\train\YFT\img_03101_2.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_06635_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_00128_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_03127_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_01817_1.jpg,YFT
.\NatureConservancyCropped\test\OTHER\img_04419_1.jpg,OTHER
.\NatureConservancyCropped\test\YFT\img_00646_1.jpg,YFT
